2211603;No_Human;situation
2211603;Follow_Path;expectation
2211604;No Activity detected;hmm_compound
2211604;placement_Place_Outside;intent_placement
2211634;target_Place_Unknown;intent_target
2211635;next_Place_Unknown;intent_next
2211665;########;
2212384;No_Human;situation
2212384;Follow_Path;expectation
2212415;No Activity detected;hmm_compound
2212416;placement_Place_Unknown;intent_placement
2212447;target_Place_A;intent_target
2212447;next_Place_Unknown;intent_next
2212525;########;
2212899;No_Human;situation
2212900;Follow_Path;expectation
2212900;No Activity detected;hmm_compound
2212901;placement_Place_Outside;intent_placement
2212931;target_Place_Unknown;intent_target
2212931;next_Place_Unknown;intent_next
2213025;########;
2213397;With_Human;situation
2213397;No_Human;situation
2213415;Left_Arm_Down;action
2213416;Right_Arm_Down;action
2213447;Follow_Path;expectation
2213447;No Activity detected;hmm_compound
2213462;placement_Place_Outside;intent_placement
2213463;target_Place_Unknown;intent_target
2213463;next_Place_Unknown;intent_next
2213463;########;
2213818;No_Human;situation
2213837;Follow_Path;expectation
2213837;No Activity detected;hmm_compound
2213868;placement_Place_Outside;intent_placement
2213869;target_Place_Unknown;intent_target
2213899;next_Place_Unknown;intent_next
2213900;########;
2214229;No_Human;situation
2214230;Follow_Path;expectation
2214230;No Activity detected;hmm_compound
2214231;placement_Place_Outside;intent_placement
2214231;target_Place_Unknown;intent_target
2214231;next_Place_Unknown;intent_next
2214232;########;
2214603;No_Human;situation
2214604;Follow_Path;expectation
2214650;No Activity detected;hmm_compound
2214650;placement_Place_Outside;intent_placement
2214651;target_Place_Unknown;intent_target
2214651;next_Place_Unknown;intent_next
2214651;########;
2214933;No_Human;situation
2214933;Follow_Path;expectation
2214962;No Activity detected;hmm_compound
2214962;placement_Place_Outside;intent_placement
2214993;target_Place_Unknown;intent_target
2214994;next_Place_Unknown;intent_next
2214994;########;
2215261;No_Human;situation
2215262;Follow_Path;expectation
2215275;No Activity detected;hmm_compound
2215275;placement_Place_Outside;intent_placement
2215306;target_Place_Unknown;intent_target
2215306;next_Place_Unknown;intent_next
2215400;########;
2215668;No_Human;situation
2215668;Follow_Path;expectation
2215668;No Activity detected;hmm_compound
2215669;placement_Place_Outside;intent_placement
2215696;target_Place_Unknown;intent_target
2215697;next_Place_Unknown;intent_next
2215729;########;
2216136;No_Human;situation
2216136;Follow_Path;expectation
2216165;No Activity detected;hmm_compound
2216166;placement_Place_Outside;intent_placement
2216166;target_Place_Unknown;intent_target
2216181;next_Place_Unknown;intent_next
2216181;########;
2216344;No_Human;situation
2216344;Follow_Path;expectation
2216353;No Activity detected;hmm_compound
2216353;placement_Place_Outside;intent_placement
2216384;target_Place_Unknown;intent_target
2216446;next_Place_Unknown;intent_next
2216447;########;
2216682;No_Human;situation
2216683;Follow_Path;expectation
2216683;No Activity detected;hmm_compound
2216683;placement_Place_Outside;intent_placement
2216696;target_Place_Unknown;intent_target
2216697;next_Place_Unknown;intent_next
2216728;########;
2216995;No_Human;situation
2216996;Follow_Path;expectation
2217009;No Activity detected;hmm_compound
2217009;placement_Place_Outside;intent_placement
2217040;target_Place_Unknown;intent_target
2217041;next_Place_Unknown;intent_next
2217041;########;
2217296;No_Human;situation
2217296;Follow_Path;expectation
2217321;No Activity detected;hmm_compound
2217322;placement_Place_Outside;intent_placement
2217384;target_Place_Unknown;intent_target
2217415;next_Place_Unknown;intent_next
2217416;########;
2217654;No_Human;situation
2217655;Follow_Path;expectation
2217681;No Activity detected;hmm_compound
2217681;placement_Place_Outside;intent_placement
2217743;target_Place_Unknown;intent_target
2217744;next_Place_Unknown;intent_next
2217783;########;
2218032;No_Human;situation
2218032;Follow_Path;expectation
2218056;No Activity detected;hmm_compound
2218056;placement_Place_Outside;intent_placement
2218087;target_Place_Unknown;intent_target
2218087;next_Place_Unknown;intent_next
2218181;########;
2218431;No_Human;situation
2218431;Follow_Path;expectation
2218462;No Activity detected;hmm_compound
2218462;placement_Place_Outside;intent_placement
2218463;target_Place_Unknown;intent_target
2218463;next_Place_Unknown;intent_next
2218493;########;
2218861;No_Human;situation
2218861;Follow_Path;expectation
2218884;No Activity detected;hmm_compound
2218884;placement_Place_Outside;intent_placement
2218915;target_Place_Unknown;intent_target
2218915;next_Place_Unknown;intent_next
2218946;########;
2219237;No_Human;situation
2219237;Follow_Path;expectation
2219259;No Activity detected;hmm_compound
2219260;placement_Place_Outside;intent_placement
2219260;target_Place_Unknown;intent_target
2219290;next_Place_Unknown;intent_next
2219308;########;
2219602;No_Human;situation
2219603;Follow_Path;expectation
2219634;No Activity detected;hmm_compound
2219634;placement_Place_Outside;intent_placement
2219696;target_Place_Unknown;intent_target
2219697;next_Place_Unknown;intent_next
2219727;########;
2220016;No_Human;situation
2220056;Follow_Path;expectation
2220056;No Activity detected;hmm_compound
2220087;placement_Place_Outside;intent_placement
2220087;target_Place_Unknown;intent_target
2220118;next_Place_Unknown;intent_next
2220119;########;
2220331;No_Human;situation
2220332;Follow_Path;expectation
2220353;No Activity detected;hmm_compound
2220353;placement_Place_Outside;intent_placement
2220396;target_Place_Unknown;intent_target
2220415;next_Place_Unknown;intent_next
2220415;########;
2220777;No_Human;situation
2220821;Follow_Path;expectation
2220884;No Activity detected;hmm_compound
2220946;placement_Place_Outside;intent_placement
2220946;target_Place_Unknown;intent_target
2220978;next_Place_Unknown;intent_next
2220978;########;
2221288;No_Human;situation
2221289;Follow_Path;expectation
2221289;No Activity detected;hmm_compound
2221289;placement_Place_Outside;intent_placement
2221306;target_Place_Unknown;intent_target
2221306;next_Place_Unknown;intent_next
2221337;########;
2221571;No_Human;situation
2221572;Follow_Path;expectation
2221602;No Activity detected;hmm_compound
2221603;placement_Place_Outside;intent_placement
2221634;target_Place_Unknown;intent_target
2221634;next_Place_Unknown;intent_next
2221665;########;
2221946;No_Human;situation
2221946;Follow_Path;expectation
2221977;No Activity detected;hmm_compound
2221978;placement_Place_Outside;intent_placement
2222008;target_Place_Unknown;intent_target
2222009;next_Place_Unknown;intent_next
2222040;########;
2222324;No_Human;situation
2222324;Follow_Path;expectation
2222337;No Activity detected;hmm_compound
2222337;placement_Place_Outside;intent_placement
2222368;target_Place_Unknown;intent_target
2222368;next_Place_Unknown;intent_next
2222384;########;
2222615;No_Human;situation
2222615;Follow_Path;expectation
