5935650;No_Human;situation
5935651;Follow_Path;expectation
5935651;No Activity detected;hmm_compound
5935651;placement_Place_Outside;intent_placement
5935652;target_Place_Unknown;intent_target
5935652;next_Place_Unknown;intent_next
5935652;########;
5935854;No_Human;situation
5935854;Follow_Path;expectation
5935854;No Activity detected;hmm_compound
5935855;placement_Place_Unknown;intent_placement
5935855;target_Place_A;intent_target
5935855;next_Place_Unknown;intent_next
5935855;########;
5935902;No_Human;situation
5935902;Follow_Path;expectation
5935902;No Activity detected;hmm_compound
5935902;placement_Place_Outside;intent_placement
5935903;target_Place_Unknown;intent_target
5935903;next_Place_Unknown;intent_next
5935903;########;
5935927;No_Human;situation
5935927;Follow_Path;expectation
5935927;No Activity detected;hmm_compound
5935927;placement_Place_Outside;intent_placement
5935927;target_Place_Unknown;intent_target
5935928;next_Place_Unknown;intent_next
5935928;########;
5935952;No_Human;situation
5935952;Follow_Path;expectation
5935953;No Activity detected;hmm_compound
5935953;placement_Place_Outside;intent_placement
5935953;target_Place_Unknown;intent_target
5935953;next_Place_Unknown;intent_next
5935953;########;
5935975;With_Human;situation
5935976;Follow_Path;expectation
5935976;Standing_Unmoved;hmm_movement
5935976;No Activity detected;hmm_compound
5935976;placement_Place_Outside;intent_placement
5935977;target_Place_Unknown;intent_target
5935977;next_Place_Unknown;intent_next
5935977;########;
5936001;No_Human;situation
5936002;Follow_Path;expectation
5936002;No Activity detected;hmm_compound
5936002;placement_Place_Outside;intent_placement
5936002;target_Place_Unknown;intent_target
5936002;next_Place_Unknown;intent_next
5936003;########;
5936025;No_Human;situation
5936025;Follow_Path;expectation
5936025;Standing_Unmoved;hmm_movement
5936026;No Activity detected;hmm_compound
5936026;placement_Place_Outside;intent_placement
5936026;target_Place_Unknown;intent_target
5936026;next_Place_Unknown;intent_next
5936026;########;
5936049;No_Human;situation
5936049;Follow_Path;expectation
5936050;No Activity detected;hmm_compound
5936050;placement_Place_Outside;intent_placement
5936050;target_Place_Unknown;intent_target
5936050;next_Place_Unknown;intent_next
5936051;########;
5936074;No_Human;situation
5936075;Follow_Path;expectation
5936075;Standing_Unmoved;hmm_movement
5936075;No Activity detected;hmm_compound
5936076;placement_Place_Outside;intent_placement
5936076;target_Place_Unknown;intent_target
5936076;next_Place_Unknown;intent_next
5936076;########;
5936100;No_Human;situation
5936100;Follow_Path;expectation
5936100;No Activity detected;hmm_compound
5936101;placement_Place_Outside;intent_placement
5936101;target_Place_Unknown;intent_target
5936101;next_Place_Unknown;intent_next
5936101;########;
5936135;No_Human;situation
5936136;Follow_Path;expectation
5936136;No Activity detected;hmm_compound
5936136;placement_Place_Outside;intent_placement
5936136;target_Place_Unknown;intent_target
5936137;next_Place_Unknown;intent_next
5936137;########;
5936168;No_Human;situation
5936168;Follow_Path;expectation
5936168;No Activity detected;hmm_compound
5936168;placement_Place_Outside;intent_placement
5936168;target_Place_Unknown;intent_target
5936169;next_Place_Unknown;intent_next
5936169;########;
5936191;No_Human;situation
5936192;Follow_Path;expectation
5936192;Standing_Unmoved;hmm_movement
5936192;No Activity detected;hmm_compound
5936192;placement_Place_Outside;intent_placement
5936193;target_Place_Unknown;intent_target
5936193;next_Place_Unknown;intent_next
5936193;########;
5936217;No_Human;situation
5936217;Follow_Path;expectation
5936218;No Activity detected;hmm_compound
5936218;placement_Place_Outside;intent_placement
5936218;target_Place_Unknown;intent_target
5936218;next_Place_Unknown;intent_next
5936219;########;
5936257;No_Human;situation
5936257;Follow_Path;expectation
5936257;Standing_Unmoved;hmm_movement
5936258;No Activity detected;hmm_compound
5936258;placement_Place_Outside;intent_placement
5936258;target_Place_Unknown;intent_target
5936258;next_Place_Unknown;intent_next
5936259;########;
5936283;No_Human;situation
5936283;Follow_Path;expectation
5936284;No Activity detected;hmm_compound
5936284;placement_Place_Outside;intent_placement
5936284;target_Place_Unknown;intent_target
5936285;next_Place_Unknown;intent_next
5936285;########;
5936307;No_Human;situation
5936308;Follow_Path;expectation
5936308;No Activity detected;hmm_compound
5936308;placement_Place_Outside;intent_placement
5936308;target_Place_Unknown;intent_target
5936309;next_Place_Unknown;intent_next
5936309;########;
5936332;No_Human;situation
5936333;Follow_Path;expectation
5936333;No Activity detected;hmm_compound
5936333;placement_Place_Outside;intent_placement
5936334;target_Place_Unknown;intent_target
5936334;next_Place_Unknown;intent_next
5936334;########;
5936371;No_Human;situation
5936372;Follow_Path;expectation
5936372;Standing_Unmoved;hmm_movement
5936372;No Activity detected;hmm_compound
5936373;placement_Place_Outside;intent_placement
5936373;target_Place_Unknown;intent_target
5936373;next_Place_Unknown;intent_next
5936373;########;
5936398;No_Human;situation
5936398;Follow_Path;expectation
5936398;No Activity detected;hmm_compound
5936399;placement_Place_Outside;intent_placement
5936399;target_Place_Unknown;intent_target
5936399;next_Place_Unknown;intent_next
5936399;########;
5936422;No_Human;situation
5936422;Follow_Path;expectation
5936423;No Activity detected;hmm_compound
5936423;placement_Place_Outside;intent_placement
5936423;target_Place_Unknown;intent_target
5936423;next_Place_Unknown;intent_next
5936423;########;
5936448;No_Human;situation
5936448;Follow_Path;expectation
5936448;No Activity detected;hmm_compound
5936448;placement_Place_Outside;intent_placement
5936449;target_Place_Unknown;intent_target
5936449;next_Place_Unknown;intent_next
5936449;########;
5936478;No_Human;situation
5936478;Follow_Path;expectation
5936479;Standing_Unmoved;hmm_movement
5936479;No Activity detected;hmm_compound
5936479;placement_Place_Outside;intent_placement
5936479;target_Place_Unknown;intent_target
5936480;next_Place_Unknown;intent_next
5936480;########;
5936503;No_Human;situation
5936503;Follow_Path;expectation
5936503;No Activity detected;hmm_compound
5936504;placement_Place_Outside;intent_placement
5936504;target_Place_Unknown;intent_target
5936504;next_Place_Unknown;intent_next
5936504;########;
5936527;No_Human;situation
5936527;Follow_Path;expectation
5936528;No Activity detected;hmm_compound
5936528;placement_Place_Outside;intent_placement
5936528;target_Place_Unknown;intent_target
5936529;next_Place_Unknown;intent_next
5936529;########;
5936554;No_Human;situation
5936555;Follow_Path;expectation
5936555;Standing_Unmoved;hmm_movement
5936555;No Activity detected;hmm_compound
5936555;placement_Place_Outside;intent_placement
5936555;target_Place_Unknown;intent_target
5936556;next_Place_Unknown;intent_next
5936556;########;
5936581;No_Human;situation
5936581;Follow_Path;expectation
5936581;No Activity detected;hmm_compound
5936582;placement_Place_Outside;intent_placement
5936582;target_Place_Unknown;intent_target
5936582;next_Place_Unknown;intent_next
5936582;########;
5936605;No_Human;situation
5936606;Follow_Path;expectation
5936606;No Activity detected;hmm_compound
5936606;placement_Place_Outside;intent_placement
5936606;target_Place_Unknown;intent_target
5936607;next_Place_Unknown;intent_next
5936607;########;
5936636;No_Human;situation
5936637;Follow_Path;expectation
5936637;Standing_Unmoved;hmm_movement
5936638;No Activity detected;hmm_compound
5936638;placement_Place_Outside;intent_placement
5936638;target_Place_Unknown;intent_target
5936639;next_Place_Unknown;intent_next
5936639;########;
5936664;No_Human;situation
5936664;Follow_Path;expectation
5936664;No Activity detected;hmm_compound
5936665;placement_Place_Outside;intent_placement
5936665;target_Place_Unknown;intent_target
5936666;next_Place_Unknown;intent_next
5936666;########;
5936689;No_Human;situation
5936690;Follow_Path;expectation
5936690;No Activity detected;hmm_compound
5936690;placement_Place_Outside;intent_placement
5936690;target_Place_Unknown;intent_target
5936690;next_Place_Unknown;intent_next
5936691;########;
5936714;No_Human;situation
5936715;Follow_Path;expectation
5936715;Standing_Unmoved;hmm_movement
5936715;No Activity detected;hmm_compound
5936716;placement_Place_Outside;intent_placement
5936716;target_Place_Unknown;intent_target
5936716;next_Place_Unknown;intent_next
5936716;########;
5936752;No_Human;situation
5936752;Follow_Path;expectation
5936753;No Activity detected;hmm_compound
5936753;placement_Place_Outside;intent_placement
5936753;target_Place_Unknown;intent_target
5936754;next_Place_Unknown;intent_next
5936754;########;
5936787;No_Human;situation
5936788;Follow_Path;expectation
5936788;No Activity detected;hmm_compound
5936788;placement_Place_Outside;intent_placement
5936789;target_Place_Unknown;intent_target
5936789;next_Place_Unknown;intent_next
5936789;########;
5936813;No_Human;situation
5936813;Follow_Path;expectation
5936813;No Activity detected;hmm_compound
5936813;placement_Place_Outside;intent_placement
5936814;target_Place_Unknown;intent_target
