6097549;No_Human;situation
6097550;Follow_Path;expectation
6097550;No Activity detected;hmm_compound
6097550;placement_Place_Outside;intent_placement
6097551;target_Place_Unknown;intent_target
6097551;next_Place_Unknown;intent_next
6097551;########;
6097708;No_Human;situation
6097709;Follow_Path;expectation
6097709;No Activity detected;hmm_compound
6097710;placement_Place_Unknown;intent_placement
6097710;target_Place_A;intent_target
6097710;next_Place_Unknown;intent_next
6097711;########;
6097765;No_Human;situation
6097765;Follow_Path;expectation
6097765;No Activity detected;hmm_compound
6097766;placement_Place_Outside;intent_placement
6097766;target_Place_Unknown;intent_target
6097766;next_Place_Unknown;intent_next
6097767;########;
6097813;No_Human;situation
6097814;Follow_Path;expectation
6097814;No Activity detected;hmm_compound
6097815;placement_Place_Outside;intent_placement
6097815;target_Place_Unknown;intent_target
6097815;next_Place_Unknown;intent_next
6097816;########;
6097844;No_Human;situation
6097844;Follow_Path;expectation
6097845;No Activity detected;hmm_compound
6097845;placement_Place_Outside;intent_placement
6097845;target_Place_Unknown;intent_target
6097845;next_Place_Unknown;intent_next
6097846;########;
6097873;No_Human;situation
6097873;Follow_Path;expectation
6097874;Standing_Unmoved;hmm_movement
6097874;No Activity detected;hmm_compound
6097874;placement_Place_Outside;intent_placement
6097875;target_Place_Unknown;intent_target
6097875;next_Place_Unknown;intent_next
6097875;########;
6097915;No_Human;situation
6097916;Follow_Path;expectation
6097916;Standing_Unmoved;hmm_movement
6097917;No Activity detected;hmm_compound
6097917;placement_Place_Outside;intent_placement
6097917;target_Place_Unknown;intent_target
6097918;next_Place_Unknown;intent_next
6097918;########;
6097947;No_Human;situation
6097948;Follow_Path;expectation
6097948;Standing_Unmoved;hmm_movement
6097948;No Activity detected;hmm_compound
6097949;placement_Place_Outside;intent_placement
6097949;target_Place_Unknown;intent_target
6097949;next_Place_Unknown;intent_next
6097949;########;
6097976;No_Human;situation
6097976;Follow_Path;expectation
6097977;Standing_Unmoved;hmm_movement
6097977;No Activity detected;hmm_compound
6097977;placement_Place_Outside;intent_placement
6097977;target_Place_Unknown;intent_target
6097978;next_Place_Unknown;intent_next
6097978;########;
6098006;No_Human;situation
6098006;Follow_Path;expectation
6098006;Standing_Unmoved;hmm_movement
6098007;No Activity detected;hmm_compound
6098007;placement_Place_Outside;intent_placement
6098007;target_Place_Unknown;intent_target
6098008;next_Place_Unknown;intent_next
6098008;########;
6098047;No_Human;situation
6098047;Follow_Path;expectation
6098047;Standing_Unmoved;hmm_movement
6098048;No Activity detected;hmm_compound
6098048;placement_Place_Outside;intent_placement
6098048;target_Place_Unknown;intent_target
6098048;next_Place_Unknown;intent_next
6098049;########;
6098077;No_Human;situation
6098078;Follow_Path;expectation
6098078;Standing_Unmoved;hmm_movement
6098078;No Activity detected;hmm_compound
6098079;placement_Place_Outside;intent_placement
6098079;target_Place_Unknown;intent_target
6098079;next_Place_Unknown;intent_next
6098080;########;
6098108;With_Human;situation
6098108;Follow_Path;expectation
6098109;Standing_Unmoved;hmm_movement
6098109;No Activity detected;hmm_compound
6098109;placement_Place_Outside;intent_placement
6098110;target_Place_Unknown;intent_target
6098110;next_Place_Unknown;intent_next
6098110;########;
6098138;With_Human;situation
6098139;Follow_Path;expectation
6098139;Standing_Unmoved;hmm_movement
6098139;No Activity detected;hmm_compound
6098140;placement_Place_Outside;intent_placement
6098140;target_Place_Unknown;intent_target
6098140;next_Place_Unknown;intent_next
6098140;########;
6098182;With_Human;situation
6098182;Follow_Path;expectation
6098182;Standing_Unmoved;hmm_movement
6098183;No Activity detected;hmm_compound
6098183;placement_Place_Outside;intent_placement
6098183;target_Place_Unknown;intent_target
6098183;next_Place_Unknown;intent_next
6098184;########;
6098213;With_Human;situation
6098213;Follow_Path;expectation
6098213;Standing_Unmoved;hmm_movement
6098213;No Activity detected;hmm_compound
6098214;placement_Place_Outside;intent_placement
6098214;target_Place_Unknown;intent_target
6098214;next_Place_Unknown;intent_next
6098214;########;
6098243;With_Human;situation
6098243;Follow_Path;expectation
6098244;Standing_Unmoved;hmm_movement
6098244;No Activity detected;hmm_compound
6098244;placement_Place_Outside;intent_placement
6098244;target_Place_Unknown;intent_target
6098245;next_Place_Unknown;intent_next
6098245;########;
6098274;No_Human;situation
6098274;Follow_Path;expectation
6098275;No Activity detected;hmm_compound
6098275;placement_Place_Outside;intent_placement
6098275;target_Place_Unknown;intent_target
6098275;next_Place_Unknown;intent_next
6098276;########;
6098306;No_Human;situation
6098307;Follow_Path;expectation
6098307;Standing_Unmoved;hmm_movement
6098307;No Activity detected;hmm_compound
6098308;placement_Place_Outside;intent_placement
6098308;target_Place_Unknown;intent_target
6098308;next_Place_Unknown;intent_next
6098309;########;
6098341;No_Human;situation
6098341;Follow_Path;expectation
6098341;Standing_Unmoved;hmm_movement
6098342;No Activity detected;hmm_compound
6098342;placement_Place_Outside;intent_placement
6098343;target_Place_Unknown;intent_target
6098343;next_Place_Unknown;intent_next
6098343;########;
6098381;No_Human;situation
6098381;Follow_Path;expectation
6098382;Standing_Unmoved;hmm_movement
6098382;No Activity detected;hmm_compound
6098382;placement_Place_Outside;intent_placement
6098383;target_Place_Unknown;intent_target
6098383;next_Place_Unknown;intent_next
6098383;########;
6098413;No_Human;situation
6098413;Follow_Path;expectation
6098413;Standing_Unmoved;hmm_movement
6098414;No Activity detected;hmm_compound
6098414;placement_Place_Outside;intent_placement
6098414;target_Place_Unknown;intent_target
6098415;next_Place_Unknown;intent_next
6098415;########;
6098447;No_Human;situation
6098447;Follow_Path;expectation
6098448;No Activity detected;hmm_compound
6098448;placement_Place_Outside;intent_placement
6098448;target_Place_Unknown;intent_target
6098449;next_Place_Unknown;intent_next
6098449;########;
6098480;No_Human;situation
6098480;Follow_Path;expectation
6098480;Standing_Unmoved;hmm_movement
6098481;No Activity detected;hmm_compound
6098481;placement_Place_Outside;intent_placement
6098481;target_Place_Unknown;intent_target
6098481;next_Place_Unknown;intent_next
6098482;########;
6098513;No_Human;situation
6098513;Follow_Path;expectation
6098513;Standing_Unmoved;hmm_movement
6098514;No Activity detected;hmm_compound
6098514;placement_Place_Outside;intent_placement
6098514;target_Place_Unknown;intent_target
6098514;next_Place_Unknown;intent_next
6098515;########;
6098547;No_Human;situation
6098547;Follow_Path;expectation
6098547;Standing_Unmoved;hmm_movement
6098548;No Activity detected;hmm_compound
6098548;placement_Place_Outside;intent_placement
6098548;target_Place_Unknown;intent_target
6098548;next_Place_Unknown;intent_next
6098549;########;
6098582;No_Human;situation
6098582;Follow_Path;expectation
6098583;Standing_Unmoved;hmm_movement
6098583;No Activity detected;hmm_compound
6098583;placement_Place_Outside;intent_placement
6098584;target_Place_Unknown;intent_target
6098584;next_Place_Unknown;intent_next
6098584;########;
6098616;No_Human;situation
6098617;Follow_Path;expectation
6098617;No Activity detected;hmm_compound
6098617;placement_Place_Outside;intent_placement
6098617;target_Place_Unknown;intent_target
6098618;next_Place_Unknown;intent_next
6098618;########;
6098647;No_Human;situation
6098647;Follow_Path;expectation
6098648;Standing_Unmoved;hmm_movement
6098648;No Activity detected;hmm_compound
6098648;placement_Place_Outside;intent_placement
6098648;target_Place_Unknown;intent_target
6098649;next_Place_Unknown;intent_next
6098649;########;
6098679;No_Human;situation
6098679;Follow_Path;expectation
6098680;Standing_Unmoved;hmm_movement
6098680;No Activity detected;hmm_compound
6098680;placement_Place_Outside;intent_placement
6098680;target_Place_Unknown;intent_target
6098681;next_Place_Unknown;intent_next
6098681;########;
6098718;No_Human;situation
6098718;Follow_Path;expectation
6098718;Standing_Unmoved;hmm_movement
6098718;No Activity detected;hmm_compound
6098719;placement_Place_Outside;intent_placement
6098719;target_Place_Unknown;intent_target
6098719;next_Place_Unknown;intent_next
6098720;########;
6098750;No_Human;situation
6098750;Follow_Path;expectation
6098750;Standing_Unmoved;hmm_movement
6098751;No Activity detected;hmm_compound
6098751;placement_Place_Outside;intent_placement
6098751;target_Place_Unknown;intent_target
6098751;next_Place_Unknown;intent_next
6098752;########;
6098781;No_Human;situation
6098782;Follow_Path;expectation
6098782;No Activity detected;hmm_compound
6098782;placement_Place_Outside;intent_placement
6098782;target_Place_Unknown;intent_target
6098783;next_Place_Unknown;intent_next
6098783;########;
6098817;No_Human;situation
6098817;Follow_Path;expectation
6098817;Standing_Unmoved;hmm_movement
6098818;No Activity detected;hmm_compound
6098818;placement_Place_Outside;intent_placement
6098818;target_Place_Unknown;intent_target
6098819;next_Place_Unknown;intent_next
6098819;########;
6098855;No_Human;situation
6098856;Follow_Path;expectation
6098856;Standing_Unmoved;hmm_movement
6098857;No Activity detected;hmm_compound
6098857;placement_Place_Outside;intent_placement
6098857;target_Place_Unknown;intent_target
6098858;next_Place_Unknown;intent_next
6098858;########;
6098897;No_Human;situation
6098898;Follow_Path;expectation
6098898;Standing_Unmoved;hmm_movement
6098898;No Activity detected;hmm_compound
6098899;placement_Place_Outside;intent_placement
6098899;target_Place_Unknown;intent_target
6098899;next_Place_Unknown;intent_next
6098900;########;
6098932;No_Human;situation
6098932;Follow_Path;expectation
6098933;No Activity detected;hmm_compound
6098933;placement_Place_Outside;intent_placement
6098933;target_Place_Unknown;intent_target
6098934;next_Place_Unknown;intent_next
6098934;########;
6098966;No_Human;situation
6098966;Follow_Path;expectation
6098967;Standing_Unmoved;hmm_movement
6098967;No Activity detected;hmm_compound
6098967;placement_Place_Outside;intent_placement
6098968;target_Place_Unknown;intent_target
6098968;next_Place_Unknown;intent_next
6098968;########;
6099004;No_Human;situation
6099005;Follow_Path;expectation
6099005;Standing_Unmoved;hmm_movement
6099005;No Activity detected;hmm_compound
6099005;placement_Place_Outside;intent_placement
6099006;target_Place_Unknown;intent_target
6099006;next_Place_Unknown;intent_next
6099006;########;
6099038;No_Human;situation
6099038;Follow_Path;expectation
6099038;Standing_Unmoved;hmm_movement
6099039;No Activity detected;hmm_compound
6099039;placement_Place_Outside;intent_placement
6099039;target_Place_Unknown;intent_target
6099040;next_Place_Unknown;intent_next
6099040;########;
6099073;No_Human;situation
6099074;Follow_Path;expectation
6099074;Standing_Unmoved;hmm_movement
6099074;No Activity detected;hmm_compound
6099074;placement_Place_Outside;intent_placement
6099075;target_Place_Unknown;intent_target
6099075;next_Place_Unknown;intent_next
6099075;########;
6099109;No_Human;situation
6099110;Follow_Path;expectation
6099110;No Activity detected;hmm_compound
6099111;placement_Place_Outside;intent_placement
6099111;target_Place_Unknown;intent_target
6099111;next_Place_Unknown;intent_next
6099112;########;
6099147;No_Human;situation
6099148;Follow_Path;expectation
6099148;Standing_Unmoved;hmm_movement
6099148;No Activity detected;hmm_compound
6099149;placement_Place_Outside;intent_placement
6099149;target_Place_Unknown;intent_target
6099149;next_Place_Unknown;intent_next
6099149;########;
6099184;No_Human;situation
6099184;Follow_Path;expectation
6099184;Standing_Unmoved;hmm_movement
6099185;No Activity detected;hmm_compound
6099185;placement_Place_Outside;intent_placement
6099185;target_Place_Unknown;intent_target
6099185;next_Place_Unknown;intent_next
6099186;########;
6099219;No_Human;situation
6099219;Follow_Path;expectation
6099220;Standing_Unmoved;hmm_movement
6099220;No Activity detected;hmm_compound
6099220;placement_Place_Outside;intent_placement
6099221;target_Place_Unknown;intent_target
6099221;next_Place_Unknown;intent_next
6099221;########;
6099255;No_Human;situation
6099255;Follow_Path;expectation
6099255;Standing_Unmoved;hmm_movement
6099256;No Activity detected;hmm_compound
6099256;placement_Place_Outside;intent_placement
6099257;target_Place_Unknown;intent_target
6099257;next_Place_Unknown;intent_next
6099257;########;
6099296;No_Human;situation
6099297;Follow_Path;expectation
6099297;No Activity detected;hmm_compound
6099297;placement_Place_Outside;intent_placement
6099297;target_Place_Unknown;intent_target
6099298;next_Place_Unknown;intent_next
6099298;########;
6099332;No_Human;situation
6099333;Follow_Path;expectation
6099333;Standing_Unmoved;hmm_movement
6099333;No Activity detected;hmm_compound
6099334;placement_Place_Outside;intent_placement
6099334;target_Place_Unknown;intent_target
6099334;next_Place_Unknown;intent_next
6099334;########;
6099368;No_Human;situation
6099368;Follow_Path;expectation
6099369;Standing_Unmoved;hmm_movement
6099369;No Activity detected;hmm_compound
6099369;placement_Place_Outside;intent_placement
6099370;target_Place_Unknown;intent_target
6099370;next_Place_Unknown;intent_next
6099370;########;
6099401;No_Human;situation
6099402;Follow_Path;expectation
6099402;Standing_Unmoved;hmm_movement
6099402;No Activity detected;hmm_compound
6099403;placement_Place_Outside;intent_placement
6099403;target_Place_Unknown;intent_target
6099403;next_Place_Unknown;intent_next
6099403;########;
6100507;No_Human;situation
6100507;Follow_Path;expectation
6100508;No Activity detected;hmm_compound
6100508;placement_Place_Outside;intent_placement
6100508;target_Place_Unknown;intent_target
6100508;next_Place_Unknown;intent_next
6100509;########;
6100547;No_Human;situation
6100547;Follow_Path;expectation
6100548;No Activity detected;hmm_compound
6100548;placement_Place_Outside;intent_placement
6100548;target_Place_Unknown;intent_target
6100549;next_Place_Unknown;intent_next
6100549;########;
6100589;No_Human;situation
6100590;Follow_Path;expectation
6100590;Standing_Unmoved;hmm_movement
6100590;No Activity detected;hmm_compound
6100591;placement_Place_Outside;intent_placement
6100591;target_Place_Unknown;intent_target
6100591;next_Place_Unknown;intent_next
6100591;########;
6100635;No_Human;situation
6100636;Follow_Path;expectation
6100636;Standing_Unmoved;hmm_movement
6100636;No Activity detected;hmm_compound
6100637;placement_Place_Outside;intent_placement
6100637;target_Place_Unknown;intent_target
6100637;next_Place_Unknown;intent_next
6100638;########;
6100684;No_Human;situation
6100684;Follow_Path;expectation
6100684;Standing_Unmoved;hmm_movement
6100685;No Activity detected;hmm_compound
6100685;placement_Place_Outside;intent_placement
6100685;target_Place_Unknown;intent_target
6100685;next_Place_Unknown;intent_next
6100686;########;
6100730;No_Human;situation
6100730;Follow_Path;expectation
6100730;No Activity detected;hmm_compound
6100731;placement_Place_Outside;intent_placement
6100731;target_Place_Unknown;intent_target
6100731;next_Place_Unknown;intent_next
6100731;########;
6100774;No_Human;situation
6100774;Follow_Path;expectation
6100774;Standing_Unmoved;hmm_movement
6100775;No Activity detected;hmm_compound
6100775;placement_Place_Outside;intent_placement
6100775;target_Place_Unknown;intent_target
6100776;next_Place_Unknown;intent_next
6100776;########;
6100817;No_Human;situation
6100817;Follow_Path;expectation
6100817;Standing_Unmoved;hmm_movement
6100817;No Activity detected;hmm_compound
6100818;placement_Place_Outside;intent_placement
6100818;target_Place_Unknown;intent_target
6100818;next_Place_Unknown;intent_next
6100818;########;
6100860;No_Human;situation
6100861;Follow_Path;expectation
6100861;Standing_Unmoved;hmm_movement
6100862;No Activity detected;hmm_compound
6100862;placement_Place_Outside;intent_placement
6100862;target_Place_Unknown;intent_target
6100863;next_Place_Unknown;intent_next
6100863;########;
6100910;No_Human;situation
6100911;Follow_Path;expectation
6100911;No Activity detected;hmm_compound
6100911;placement_Place_Outside;intent_placement
6100912;target_Place_Unknown;intent_target
6100912;next_Place_Unknown;intent_next
6100912;########;
6100953;No_Human;situation
6100953;Follow_Path;expectation
6100954;Standing_Unmoved;hmm_movement
6100954;No Activity detected;hmm_compound
